product_category,product_subcategory,ID Odoo,Producto Odoo,EAN,Marca,Peso,Mix Actual,Mercadito - Bruto,Mercadito - Neto,Coto - Bruto,Carrefour - Bruto,Dia - Bruto,Coto - Neto,Carrefour - Neto,Dia - Neto,El almacencito  - Neto,Consignatario Día - Neto,Distribuidora Cervantes - Neto,Satelite - Neto,Satelite - Neto en cantidad,Ideal - Neto,Ideal - Neto en cantidad,Verdulería TATO - Neto,Verdulería Don José - Neto
ALMACEN,0101 - ACEITE,3681,Aceite ARCOR Maiz 890 ml,7790580160807,ARCOR,0.89,0.00%,"5,678","5,678","5,678",,,"5,678",,,,,,,,,,,
ALMACEN,0101 - ACEITE,2690,"Aceite CAÃ‘UELAS Girasol 1,5 lt",7792180001665,CAÃ‘UELAS,1.5,0.00%,"4,900","4,900","5,124","5,119",,"5,124","5,119",,4400,,3560,,,4399.99,4399.99,,
ALMACEN,0101 - ACEITE,3138,Aceite CAÃ‘UELAS Oliva Clasico PET 500 ml,7792180005182,CAÃ‘UELAS,0.5,0.00%,"14,773","14,773","14,773",,,"14,773",,,,,,,,,,,
ALMACEN,0101 - ACEITE,5913,"Aceite COCINERO Girasol 1,5 lt",7790070231826,COCINERO,1.5,0.00%,"4,495","4,495",,,,,,,,5069,,,,,,,
ALMACEN,0101 - ACEITE,2691,Aceite COCINERO Girasol 900 ml,7790070231819,COCINERO,0.9,0.00%,"2,817","2,817",,"1,649",,,"1,649",,3200,3205,,,,5100,4590,,
ALMACEN,0101 - ACEITE,,Aceite MARCA BLANCA Girasol 900 ml (Prados del sol),,MARCA BLANCA,0.9,,,,,,,,,,,1999,1500,1500,1275,1999.99,1999.99,,
ALMACEN,0101 - ACEITE,6254,Aceite EL PRIMORDIAL Girasol 900 ml,,EL PRIMORDIAL,0.9,1.70%,"3,148","2,653","3,205","3,090",,"3,205","2,905",,,,,,,,,,
ALMACEN,0101 - ACEITE,4098,Aceite en aerosol MOLTO Girasol 120 ml,7798138552821,MOLTO,0.12,0.00%,"3,075","3,075","3,600","2,549",,"3,600","2,549",,,,,,,,,,
ALMACEN,0101 - ACEITE,5915,Aceite LEGITIMO Girasol 900 ml,7798316700808,LEGITIMO,0.9,0.00%,"3,080","3,080","3,109","3,050",,"3,109","3,050",,,3050,,,,2600,2600,,
ALMACEN,0101 - ACEITE,2694,Aceite MAROLIO Girasol 900 ml,7797470005514,MAROLIO,0.9,0.70%,"2,619","2,567","3,109","1,260",,"3,109","1,260",,4500,,,,,,,,
ALMACEN,0101 - ACEITE,6253,Aceite MAROLIO Mezcla 900 ml,,MAROLIO,0.9,0.30%,"3,090","2,905","3,205","2,975",,"3,205","2,905",,2300,,,,,,,,
ALMACEN,0101 - ACEITE,2696,Aceite MAROLIO Oliva 250 ml,7797470009987,MAROLIO,0.25,0.10%,"5,470","5,470","6,090","3,290",,"4,568","2,961",,,,,,,,,,
ALMACEN,0101 - ACEITE,3992,Aceite MAROLIO Oliva 500 ml,,MAROLIO,0.5,0.00%,"9,774","9,774","6,430","5,990",,"6,430","5,451",,,,,,,,,,
ALMACEN,0101 - ACEITE,3154,Aceite MOLTO Girasol 900 ml,7798138552616,MOLTO,0.9,0.10%,"2,700","2,700","4,039","3,148",,"4,039","3,114",,,,,,,,,,
ALMACEN,0101 - ACEITE,5912,"Aceite NATURA Girasol 1,5 lt",7790272001029,NATURA,1.5,0.00%,"5,475","5,475","5,475","5,475",,"5,475","5,475",,,,,,,,,,
ALMACEN,0101 - ACEITE,,Aceite LIRA Girasol 900 ml,,LIRA,0.9,,,,,,,,,,,,,,,3400,3060,,
ALMACEN,0102 - ARROZ,4421,Arroz GALLO Doble carolina 500 gr,7790070431431,GALLO,0.5,0.00%,"2,033","2,033","2,250","2,200",,"2,250","2,200",,,,,,,,,,
ALMACEN,0102 - ARROZ,4422,Arroz GALLO Largo fino 500 gr,7790070433114,GALLO,0.5,0.00%,"1,196","1,196","1,379","1,345",,"1,379","1,345",,,1195,,,,,,,
ALMACEN,0102 - ARROZ,4423,Arroz GALLO Oro parboil 1 kg,7790070433121,GALLO,1,0.00%,"2,354","2,354",,"3,400",,,"3,400",,2500,2500,,,,,,,
ALMACEN,0102 - ARROZ,5853,Arroz GALLO Oro parboil 500 gr,7790070433114,GALLO,0.5,0.00%,"1,362","1,362","1,379","1,345",,"1,379","1,345",,,1345,,,,,,,
ALMACEN,0102 - ARROZ,6075,Arroz MAROLIO Doble 1 kg,7797470000793,MAROLIO,1,0.00%,"2,499","1,941","2,499","1,380","3,250","2,174","1,380","2,270",,,,,,,,,
ALMACEN,0102 - ARROZ,3961,Arroz MAROLIO Largo fino 1 kg,7797470000601,MAROLIO,1,0.80%,"1,299","1,079","1,299","1,079","1,790","1,299","1,079","1,164",,,1600,,,,,,
ALMACEN,0102 - ARROZ,4101,Arroz MAROLIO Largo fino 500 gr,7797470003701,MAROLIO,0.5,0.50%,949,651,949,559,"1,050",712,559,683,,,840,,,,,,
ALMACEN,0102 - ARROZ,6076,Arroz MAROLIO Parboil 1 kg,7797470000786,MAROLIO,1,0.00%,"1,890","1,590","1,799","1,890","2,100","1,499","1,401","1,450",1900,,,,,,,,
ALMACEN,0102 - ARROZ,3518,Arroz MOLINOS ALA Integral 1 kg,7791120098888,MOLINOS ALA,1,0.00%,"2,250","2,017","2,250","2,250","2,250","2,250","2,250","1,550",1600,1550,,,,,,,
ALMACEN,0102 - ARROZ,3153,Arroz MOLINOS ALA largo fino 1 KG,,MOLINOS ALA,1,,,,,,,,,,1600,1450,1299,,,950,950,,
ALMACEN,0102 - ARROZ,5595,Arroz MOLINOS ALA Parboil 500 gr,7791120101601,MOLINOS ALA,0.5,0.10%,975,975,,"1,450",,,"1,450",,,,600,,,,,,
ALMACEN,0102 - ARROZ,5594,Arroz MOLTO Integral 500 gr,7798138553095,MOLTO,0.5,0.00%,"1,410","1,325","1,410","1,810","1,120","1,410","1,810",756,,,,,,,,,
ALMACEN,0102 - ARROZ,2689,Arroz VANGUARDIA Largo fino 1 kg,7798078450126,VANGUARDIA,1,0.20%,"1,500","1,199","1,599",,,"1,199",,,,,,,,,,,
ALMACEN,0102 - ARROZ,3348,Arroz VANGUARDIA Largo fino 500 gr,7798078450393,VANGUARDIA,0.5,0.30%,949,712,949,,,712,,,,,,,,,,,
ALMACEN,0102 - ARROZ,,Arroz MARCA BLANCA Largo fino 500 gr (El dique),,MARCA BLANCA,0.5,0.30%,949,712,949,,,,,,800,800,,,,,,,
ALMACEN,0102 - ARROZ,,Arroz MARCA BLANCA Largo fino 500 gr (Moneda),,MARCA BLANCA,0.5,0.30%,949,712,949,,,,,,700,,,,,,,,
ALMACEN,0102 - ARROZ,,Arroz MARCA BLANCA Largo fino 1 kg (Moneda),,MARCA BLANCA,1,0.30%,,712,949,,,,,,1100,,,1050,892,,,,
ALMACEN,0103 - AZUCAR,6314,Azucar ARCOR Comun Tipo A 1 kg,,ARCOR,1,0.10%,"1,159","1,159",,,,,,,,,,,,,,,
ALMACEN,0103 - AZUCAR,2684,Azucar LEDESMA Comun Tipo A 1 kg,7792540260138,LEDESMA,1,1.00%,"1,299","1,117","1,299","1,299","1,420","1,299","1,299","1,299",1200,,1380,1380,1173,1399.99,1399.99,,
ALMACEN,0103 - AZUCAR,3140,Azucar LEDESMA Rubia 800 gr,7792540294607,LEDESMA,0.8,0.00%,"2,100","2,034",,"2,100","2,100",,"2,100","1,790",,,,,,,,,
ALMACEN,0103 - AZUCAR,2685,Azucar MAROLIO Comun Tipo A 1 kg,7797470001394,MAROLIO,1,0.80%,"1,100","1,100",,"1,150","1,090",,"1,150","1,090",,,,,,,,,
ALMACEN,0103 - AZUCAR,3930,Azucar NUTRITUC Comun Tipo A 1 kg,,NUTRITUC,1,0.00%,"1,099","1,310","1,099","1,150","1,090","1,099","1,150","1,090",,,,,,,,,
ALMACEN,0103 - AZUCAR,3930,"Azucar MARCA BLANCA Comun Tipo A 1 kg (La muñeca, La muñeca, Don Julián, Tikay)",,MARCA BLANCA,1,,,,,,,,,,800,1090,750,850,850,899.99,899.99,,
ALMACEN,0104 - BARRA CEREAL,5779,Barra cereal CEREAL MIX Chocolate & Almendras 23 gr,77916525,CEREAL MIX,0.02,0.00%,"1,035",903,"1,060","1,009",,"1,060","1,009",,,,,,,,,,
ALMACEN,0104 - BARRA CEREAL,5777,Barra cereal CEREAL MIX Manzana & Avena Balance 23 gr,77915818,CEREAL MIX,0.02,0.00%,542,542,,,,,,,,,,,,,,,
ALMACEN,0104 - BARRA CEREAL,5778,Barra cereal CEREAL MIX Original 23 gr,77916501,CEREAL MIX,0.02,0.00%,"1,098",782,"1,098",,,"1,098",,,,,,,,,,,
ALMACEN,0104 - BARRA CEREAL,5775,Barra cereal CEREAL MIX Yoghurt & Frutilla 26 gr,7790040126268,CEREAL MIX,0.03,0.00%,"1,079",910,"1,079",,,"1,079",,,,,,,,,,,
ALMACEN,0104 - BARRA CEREAL,5776,Barra cereal CEREAL MIX Yoghurt & Frutilla Balance 26 gr,7790040126251,CEREAL MIX,0.03,0.00%,"1,079",910,"1,079",,,"1,079",,,,,,,,,,,
ALMACEN,0104 - BARRA CEREAL,2683,Barra cereal FLOW CEREAL Chips y Almendras 23 gr,,FLOW CEREAL,0.02,0.00%,452,452,,,,,,,,,,,,,,,
ALMACEN,0105 - CACAO EN POLVO,2675,Cacao polvo MAROLIO 180 gr,,MAROLIO,0.18,0.00%,"1,451","1,451","1,711","1,190",,"1,711","1,190",,,,,,,,,,
ALMACEN,0105 - CACAO EN POLVO,2676,Cacao polvo NESQUIK 180 gr,8445291121867,NESQUIK,0.18,0.10%,"1,642","1,642",,,,,,,,,,,,1499.99,1499.99,,
ALMACEN,0105 - CACAO EN POLVO,2677,Cacao polvo NESQUIK 360 gr,8445291121881,NESQUIK,0.36,0.80%,"3,819","3,095","4,110","3,819","3,819","2,055","3,819","2,291",,,,,,,,,
ALMACEN,0105 - CACAO EN POLVO,5554,Cacao polvo NESQUIK menos azucar 300 gr,8445290559975,NESQUIK,0.3,0.00%,"5,700","4,128","5,700","5,429","6,400","2,850","5,429","3,840",,,,,,,,,
ALMACEN,0106 - CAFE,3687,Cafe ARLISTAN Suave y espumoso 100 gr,7790070933645,ARLISTAN,0.1,0.20%,"6,099","4,485",,"6,099",,,"3,964",,,,,,,,,,
ALMACEN,0106 - CAFE,3688,Cafe ARLISTAN Suave y espumoso 50 gr,7790070933652,ARLISTAN,0.05,0.00%,"3,485","3,485","3,485",,,"3,485",,,,,,,,,,,
ALMACEN,0106 - CAFE,4089,Cafe en saquitos CABRALES (18U) 1 un,7790550011290,CABRALES,0.2,0.00%,"5,946","5,946","5,400","5,350",,"3,510","5,350",,,,,,,,,,
ALMACEN,0106 - CAFE,4107,Cafe en saquitos MAROLIO Instantaneo (20U) 1 un,7797470002247,MAROLIO,0.2,0.00%,"5,005","5,005",,"5,005",,,"5,005",,,,,,,,,,
ALMACEN,0106 - CAFE,4108,Cafe MAROLIO Instantaneo 100 gr,7797470002216,MAROLIO,0.1,0.00%,"3,361","2,844","3,362","3,359",,"2,017","3,359",,,,,,,,,,
ALMACEN,0106 - CAFE,4109,Cafe MAROLIO Instantaneo 170 gr,7797470130742,MAROLIO,0.17,0.00%,"7,150","5,842","7,150","5,850","9,475","5,685","5,850","5,990",,,,,,,,,
ALMACEN,0106 - CAFE,4110,Cafe MAROLIO Instantaneo 50 gr,7797470002223,MAROLIO,0.05,0.00%,"2,987","1,728","2,885","3,089",,"2,885","3,089",,,,,,,,,,
ALMACEN,0106 - CAFE,2669,Cafe NESCAFE DOLCA Aroma 170 gr,8445291082212,NESCAFE DOLCA,0.17,0.00%,"11,220","8,399","11,224","10,610","11,220","6,734","10,610","7,854",7500,9450,,,,,,,
ALMACEN,0106 - CAFE,2670,Cafe NESCAFE DOLCA Aroma 50 gr,8445291082175,NESCAFE DOLCA,0.05,0.00%,"5,250","5,250",,"5,250",,,"5,250",,,,,,,,,,
ALMACEN,0106 - CAFE,2671,Cafe NESCAFE DOLCA Aroma DP 170 gr,8445291082236,NESCAFE DOLCA,0.17,0.00%,"9,475","6,942","9,475","9,150","9,475","5,685","9,150","5,990",,9149,,,,,,,
ALMACEN,0106 - CAFE,2672,Cafe NESCAFE DOLCA Aroma suave 170 gr,8445291082137,NESCAFE DOLCA,0.17,0.00%,"11,220","8,399","11,224","10,610","11,220","6,734","10,610","7,854",7500,,,,,,,,
ALMACEN,0106 - CAFE,2673,Cafe NESCAFE DOLCA Aroma suave 50 gr,8445291678231,NESCAFE DOLCA,0.05,0.10%,"13,935","4,727","13,935",,,"13,935",,,,,,,,,,,
ALMACEN,0106 - CAFE,2674,Cafe NESCAFE DOLCA Aroma suave DP 170 gr,8445291082151,NESCAFE DOLCA,0.17,0.00%,"9,475","6,942","9,475","9,150","9,475","5,685","9,150","5,990",,,,,,,,,
ALMACEN,0106 - CAFE,5565,Cafe NESCAFE DOLCA Capuccino DP 125 gr,8445291311138,NESCAFE DOLCA,0.13,0.00%,"3,362","2,623","3,362","3,359","4,155","2,017","3,359","2,493",,2700,,,,,,,
ALMACEN,0106 - CAFE,5566,Cafe NESCAFE DOLCA Latte DP 125 gr,8445290256393,NESCAFE DOLCA,0.13,0.00%,"4,155","3,323","4,159","4,150",,"2,495","4,150",,,2700,,,,,,,
ALMACEN,0106 - CAFE,5186,Cafe NESCAFE DOLCA Mocca DP 125 gr,8445291053212,NESCAFE DOLCA,0.13,0.00%,"4,155","3,046","4,159","4,150","4,155","2,495","4,150","2,493",,2700,,,,,,,
ALMACEN,0107 - CALDOS Y SABORIZANTES,2664,Caldo MAGGI Carne (12U) 114 gr,7891000345443,MAGGI,0.11,0.10%,"1,505","1,328","1,505","1,505",,978,"1,505",,,,,,,,,,
ALMACEN,0107 - CALDOS Y SABORIZANTES,2666,Caldo MAGGI Gallina (12U) 114 gr,7891000345481,MAGGI,0.11,0.00%,"1,503","1,326","1,505","1,500",,978,"1,500",,,,,,,,,,
ALMACEN,0107 - CALDOS Y SABORIZANTES,2668,Caldo MAGGI Verdura (12U) 114 gr,7891000345528,MAGGI,0.11,0.00%,"1,505","1,329","1,505","1,505",,978,"1,505",,,,,,,,,,
ALMACEN,0108 - CEREALES,4381,Avena GRANIX Instantanea 400 gr,7790045823575,GRANIX,0.4,0.00%,"3,522","3,522","3,522",,,"3,522",,,,,,,,,,,
ALMACEN,0108 - CEREALES,4380,Avena GRANIX Tradicional 400 gr,7790045823568,GRANIX,0.4,0.00%,"3,300","2,996","3,300",,,"3,300",,,,,,,,,,,
ALMACEN,0108 - CEREALES,4103,Avena instantanea MAROLIO 400 gr,7797470008843,MAROLIO,0.4,0.00%,"2,105","1,685","2,000","2,105","2,200","1,300","2,105","1,650",,,,,,,,,
ALMACEN,0108 - CEREALES,4104,Avena tradicional MAROLIO 400 gr,7797470124581,MAROLIO,0.4,0.10%,"2,105","1,685","2,000","2,105","2,200","1,300","2,105","1,650",,,,,,,,,
ALMACEN,0108 - CEREALES,5788,Cereal FORMIS Chocolate 245 gr,7790040142497,FORMIS,0.25,0.00%,"3,035","3,035","3,035",,,"3,035",,,,,,,,,,,
ALMACEN,0108 - CEREALES,5789,Cereal FORMIS Frutal 245 gr,7790040142510,FORMIS,0.25,0.00%,"2,875","2,875","2,800","2,950",,"2,800","2,950",,,,,,,,,,
ALMACEN,0108 - CEREALES,4361,Cereal GRANIX Aritos con miel 130 gr,7791078022744,GRANIX,0.13,0.00%,"1,608","1,608","1,608",,,"1,608",,,,,,,,,,,
ALMACEN,0108 - CEREALES,2651,Cereal GRANIX Aritos frutales 130 gr,7790045826965,GRANIX,0.13,0.10%,"1,620","1,620","1,620",,,"1,620",,,,,,,,,,,
ALMACEN,0108 - CEREALES,2652,Cereal GRANIX Aritos frutales 350 gr,7790045826972,GRANIX,0.35,0.10%,"4,321","4,321","4,321",,,"4,321",,,,,,,,,,,
ALMACEN,0108 - CEREALES,2653,Cereal GRANIX Baloncitos chocolatados 150 gr,7790045000457,GRANIX,0.15,0.00%,"1,787","1,619","1,787",,,"1,787",,,,,,1500,1350,,,,
ALMACEN,0108 - CEREALES,4362,Cereal GRANIX Bocaditos 2 Salvados 180 gr,7791078022751,GRANIX,0.18,0.00%,"1,297","1,297",,,,,,,,,,,,,,,
ALMACEN,0108 - CEREALES,2654,Cereal GRANIX Bocaditos crema avellana 180 gr,7791078022713,GRANIX,0.18,0.00%,"2,300","2,300","2,300",,,"2,300",,,,,,,,,,,
ALMACEN,0108 - CEREALES,4363,Cereal GRANIX Bocaditos relleno Frutilla 180 gr,7791078022706,GRANIX,0.18,0.00%,"2,350","2,350","2,350",,,"2,350",,,,,,,,,,,
ALMACEN,0108 - CEREALES,4364,Cereal GRANIX Bocaditos relleno Limon 180 gr,7790045825487,GRANIX,0.18,0.00%,"2,655","2,655","2,655",,,"2,655",,,,,,,,,,,
ALMACEN,0108 - CEREALES,4365,Cereal GRANIX Bocaditos relleno Mani 180 gr,7790045002123,GRANIX,0.18,0.00%,"2,825","2,825","2,825",,,"2,825",,,,,,,,,,,
ALMACEN,0108 - CEREALES,2655,Cereal GRANIX Chocoflakes 240 gr,7790045001614,GRANIX,0.24,0.10%,"1,531","1,531",,,,,,,,,,,,,,,
ALMACEN,0108 - CEREALES,2656,Cereal GRANIX Copos de maiz 400 gr,7790045001591,GRANIX,0.4,0.00%,"2,600","2,600","2,600",,,"2,600",,,,,,,,,,,
ALMACEN,0108 - CEREALES,3155,Cereal GRANIX Skarchitos 240 gr,7790045001607,GRANIX,0.24,0.10%,"1,570","1,570","1,570",,,"1,570",,,,,,,,,,,
ALMACEN,0108 - CEREALES,2658,Cereal GRANIX Skarchitos 500 gr,7790045000624,GRANIX,0.5,0.00%,"3,604","3,198","3,828","3,379",,"3,828","3,379",,,,,,,,,,
ALMACEN,0108 - CEREALES,4368,Cereal GRANIX Skarchitos con miel 240 gr,7790045823315,GRANIX,0.24,0.00%,"2,025","2,025","2,025",,,"2,025",,,,,,,,,,,
ALMACEN,0108 - CEREALES,4777,Cereal KELLOGGS ZUCARITAS 240 gr,7896004004921,KELLOGGS ZUCARITAS,0.24,0.00%,"3,041","3,041","3,042","3,039",,"3,042","3,039",,,,,,,,,,
ALMACEN,0108 - CEREALES,4776,Cereal KELLOGGS ZUCARITAS Chocolate 240 gr,7896004004983,KELLOGGS ZUCARITAS,0.24,0.00%,"2,621","2,621","2,621",,,"2,621",,,,,,,,,,,
ALMACEN,0108 - CEREALES,2660,Cereal NESQUIK 210 gr,7891000337271,NESQUIK,0.23,0.00%,"5,515","4,964","5,516","5,515","5,515","5,516","5,515","3,861",,,,,,,,,
ALMACEN,0108 - CEREALES,2663,Cereal TRIX 230 gr,8445290270184,TRIX,0.23,0.00%,"5,513","4,961","5,513","5,509","5,515","5,513","5,509","3,861",,,,,,,,,
ALMACEN,0108 - CEREALES,3222,Granola GRANIX Coco y miel 350 gr,7790045826637,GRANIX,0.35,0.00%,"3,770","3,370","3,770",,,"3,770",,,,,,,,,,,
ALMACEN,0109 - GOLOSINAS Y CHOCOLATES,5766,Alfajor BON O BON Simple 40 gr,7790040613706,BON O BON,0.04,0.00%,"1,082",828,"1,108","1,055",,"1,108","1,055",,,,,,,,,,
ALMACEN,0109 - GOLOSINAS Y CHOCOLATES,5767,Alfajor BON O BON Triple 60 gr,7790040614000,BON O BON,0.06,0.00%,904,904,,,,,,,,,,,,,,,
ALMACEN,0109 - GOLOSINAS Y CHOCOLATES,5326,Alfajor MILKA Mousse 42 gr,,MILKA,0.04,0.00%,736,736,,,,,,,,,,,,,,,
ALMACEN,0109 - GOLOSINAS Y CHOCOLATES,5320,Alfajor OREO Triple 56 gr,77976307,OREO,0.06,0.00%,"1,980","1,980","1,980","1,979",,"1,980","1,979",,,,,,,,,,
ALMACEN,0109 - GOLOSINAS Y CHOCOLATES,5772,Alfajor TATIN Blanco Simple 33 gr,7790040331303,TATIN,0.03,0.00%,288,288,,,,,,,,,,,,,,,
ALMACEN,0109 - GOLOSINAS Y CHOCOLATES,5770,Alfajor TATIN Blanco Triple 60 gr,7790040405301,TATIN,0.06,0.00%,534,534,,,,,,,,,,,,,,,
ALMACEN,0109 - GOLOSINAS Y CHOCOLATES,5771,Alfajor TATIN Negro Simple 33 gr,7790040331204,TATIN,0.03,0.00%,301,301,,,,,,,,,,,,,,,
ALMACEN,0109 - GOLOSINAS Y CHOCOLATES,5769,Alfajor TATIN Negro Triple 60 gr,7790040405608,TATIN,0.06,0.00%,535,535,,,,,,,,,,,,,,,
ALMACEN,0109 - GOLOSINAS Y CHOCOLATES,3682,Alfajor TERRABUSI Chocolate (6U) 300 gr,7622300742584,TERRABUSI,0.3,0.00%,"7,312","5,981","7,605","7,019",,"4,943","7,019",,,,,,,,,,
ALMACEN,0109 - GOLOSINAS Y CHOCOLATES,3683,Alfajor TERRABUSI Chocolate 50 gr,77939234,TERRABUSI,0.05,0.00%,"1,320","1,089","1,320","1,319",,858,"1,319",,,,,,,,,,
ALMACEN,0109 - GOLOSINAS Y CHOCOLATES,5773,Alfajor TOFI Negro Simple (6U) 276 gr,7790040117143,TOFI,0.28,0.00%,"5,024","5,024","5,024",,,"5,024",,,,,,,,,,,
ALMACEN,0109 - GOLOSINAS Y CHOCOLATES,5774,Alfajor TOFI Negro Simple 46 gr,7790040116610,TOFI,0.05,0.00%,768,645,787,749,,787,749,,,,,,,,,,
ALMACEN,0109 - GOLOSINAS Y CHOCOLATES,5489,Chocolate AGUILA Taza Semiamargo 150 gr,7790407031273,AGUILA,0.15,0.00%,"6,484","6,484","6,642","6,325",,"6,642","6,325",,,,,,,,,,
ALMACEN,0109 - GOLOSINAS Y CHOCOLATES,2648,Chocolate BANANITA DOLCA (16U) 224 gr,77988256,BANANITA DOLCA,0.22,0.10%,"8,689","8,689",,,,,,,,,,,,,,,
ALMACEN,0109 - GOLOSINAS Y CHOCOLATES,5762,Chocolate COFLER BLOCK Mani 38 gr,77953124,COFLER,0.04,0.00%,"1,881","1,454","1,927","1,835",,"1,927","1,835",,,,,,,,,,
ALMACEN,0109 - GOLOSINAS Y CHOCOLATES,5764,Chocolate COFLER Leche 140 gr,7790580127947,COFLER,0.14,0.00%,"7,297","7,297","7,443","7,150",,"7,443","7,150",,,,,,,,,,
ALMACEN,0109 - GOLOSINAS Y CHOCOLATES,2649,"Chocolate KIT KAT Leche 41,5 gr",7891000248799,KIT KAT,0.04,0.00%,"2,012","1,676","2,013","2,010",,"1,342","2,010",,,,,,,,,,
ALMACEN,0109 - GOLOSINAS Y CHOCOLATES,5555,Chocolate NESTLE con mani 33 gr,7613287526236,NESTLE,0.03,0.00%,"2,149","1,379",,"2,149",,,"2,149",,,,,,,,,,
ALMACEN,0109 - GOLOSINAS Y CHOCOLATES,6147,Huevo de pascua SAPITO Leche 56 gr,,SAPITO,0.06,0.10%,"3,148","3,148",,,,,,,,,,,,,,,
ALMACEN,0109 - GOLOSINAS Y CHOCOLATES,5607,Oblea RHODESIA 22 gr,77995681,TERRABUSI,0.02,0.00%,"1,210","1,210","1,210","1,209",,"1,210","1,209",,,,,,,,,,
ALMACEN,0109 - GOLOSINAS Y CHOCOLATES,5606,Oblea TITA 18 gr,,TITA,0.02,0.00%,714,714,,,,,,,,,,,,,,,
ALMACEN,0109 - GOLOSINAS Y CHOCOLATES,3148,Turron ARCOR 25 gr,77940131,ARCOR,0.03,0.00%,367,299,373,360,,373,360,,,,,,,,,,
ALMACEN,0110 - ADEREZOS Y CONDIMENTOS,4099,Aceto balsamico MOLTO 250 ml,7798138554801,MOLTO,0.25,0.00%,"3,193","3,165","2,996","3,390",,"2,941","3,390",,,,,,,,,,
ALMACEN,0110 - ADEREZOS Y CONDIMENTOS,4100,Aceto balsamico MOLTO 500 ml,7798138554818,MOLTO,0.5,0.00%,"4,376","3,610","4,376","4,375",,"4,376","2,844",,,,,,,,,,
ALMACEN,0110 - ADEREZOS Y CONDIMENTOS,5740,Barbacoa LA CAMPAGNOLA 250 gr,7793360123474,LA CAMPAGNOLA,0.25,0.00%,"1,641","1,641","1,712","1,570",,"1,712","1,570",,,,,,,,,,
ALMACEN,0110 - ADEREZOS Y CONDIMENTOS,3141,Jugo de limon MINERVA 500 ml,7790070507341,MINERVA,0.5,0.00%,"2,705","2,705","2,705","2,705",,"2,705","2,705",,,2650,,,,,,,
ALMACEN,0110 - ADEREZOS Y CONDIMENTOS,4124,Jugo de limon MOLTO 1 lt,7798138554016,MOLTO,1,0.00%,"3,558","3,214","3,365","3,750",,"3,365","3,750",,,,,,,,,,
ALMACEN,0110 - ADEREZOS Y CONDIMENTOS,4125,Jugo de limon MOLTO 500 ml,7798138554023,MOLTO,0.5,0.00%,"1,792","1,636","1,993","1,590",,"1,793","1,479",,,,,,,,,,
ALMACEN,0110 - ADEREZOS Y CONDIMENTOS,2643,Ketchup HELLMANNS 250 gr,7794000006188,HELLMANNS,0.25,0.10%,"2,270","2,119","2,273","2,270","2,270","2,273","2,270","1,815",,,,,,,,,
ALMACEN,0110 - ADEREZOS Y CONDIMENTOS,4778,Ketchup HELLMANNS dp 500 gr,7794000006164,HELLMANNS,0.5,0.00%,"3,997","3,997","3,998","3,995",,"3,998","3,995",,,,,,,,,,
ALMACEN,0110 - ADEREZOS Y CONDIMENTOS,5741,Ketchup LA CAMPAGNOLA 250 gr,7793360103018,LA CAMPAGNOLA,0.25,0.00%,"1,595","1,595","1,650","1,539",,"1,650","1,539",,,,,,,,,,
ALMACEN,0110 - ADEREZOS Y CONDIMENTOS,5872,Ketchup LA CAMPAGNOLA Picante 250 gr,7793360103025,LA CAMPAGNOLA,0.25,0.00%,"1,595","1,595","1,650","1,539",,"1,650","1,539",,,,,,,,,,
ALMACEN,0110 - ADEREZOS Y CONDIMENTOS,4126,Ketchup MOLTO 500 gr,7798138554672,MOLTO,0.5,0.10%,"1,705","1,705",,,,,,,,,,,,,,,
ALMACEN,0110 - ADEREZOS Y CONDIMENTOS,5742,Mayonesa BC 250 ml,7790580135461,BC,0.25,0.00%,"1,300","1,300","1,300","1,300",,"1,300","1,300",,1300,,,,,,,,
ALMACEN,0110 - ADEREZOS Y CONDIMENTOS,,"Mayonesa MARCA BLANCA 250ml (Cada Día, Fiesta)",,MARCA BLANCA,0.25,,,,,,,,,,800,,,,,,,,
ALMACEN,0110 - ADEREZOS Y CONDIMENTOS,5743,Mayonesa BC 500 ml,7790580135454,BC,0.5,0.00%,"2,375","2,375","2,450","2,299",,"2,450","2,299",,,,,,,2300,2300,,
ALMACEN,0110 - ADEREZOS Y CONDIMENTOS,3497,Mayonesa HELLMANNS Light DP 475 gr,7794000007109,HELLMANNS,0.48,0.00%,"2,696","2,420","2,697","2,695",,"2,697","2,059",,1600,,,,,2250,2250,,
ALMACEN,0110 - ADEREZOS Y CONDIMENTOS,2645,Mayonesa MAROLIO 482 gr,7797470197837,MAROLIO,0.48,0.00%,"2,065","1,648","2,450","1,679",,"2,450","1,679",,,,,,,,,,
ALMACEN,0110 - ADEREZOS Y CONDIMENTOS,4779,Mayonesa MAROLIO DP 241 gr,7797470198070,MAROLIO,0.24,0.00%,"1,166",951,"1,166",,,"1,166",,,,,,,,,,,
ALMACEN,0110 - ADEREZOS Y CONDIMENTOS,5172,Mayonesa MAYOLIVA DP 124 gr,7791866001838,MAYOLIVA,0.12,0.00%,"1,029","1,029",,,,,,,,,,,,1325,1325,,
ALMACEN,0110 - ADEREZOS Y CONDIMENTOS,4781,Mayonesa MOLTO DP 241 gr,7798138553323,MOLTO,0.24,0.00%,"1,166","1,166","1,166",,,"1,166",,,,,,,,,,,
